"CPU: AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",FLAC -0 encode time,FLAC -5 encode time,FLAC -8 encode time,WavPack  encode time,WavPack -h encode time,WavPack -hh encode time,WavPack -x4 encode time,WavPack -h -x4 encode time,WavPack -hh -x4 encode time,TTA encode time,Monkey's Audio -c1000 encode time,Monkey's Audio -c2000 encode time,Monkey's Audio -c3000 encode time,Monkey's Audio -c4000 encode time,MPEG4-ALS  encode time,MPEG4-ALS -b encode time,MPEG4-ALS -7 encode time,TAK -p0 encode time,TAK -p0e encode time,TAK -p0m encode time,TAK -p1 encode time,TAK -p1e encode time,TAK -p1m encode time,TAK -p2 encode time,TAK -p2e encode time,TAK -p2m encode time,TAK -p3 encode time,TAK -p3e encode time,TAK -p3m encode time,TAK -p4 encode time,TAK -p4e encode time,TAK -p4m encode time,HALAC V.0.3.8 -mt=1 -normal encode time,HALAC V.0.3.8 -mt=1 -fast encode time,HALAC V.0.3.8 -mt=1 -ufast encode time,FLAC -0 decode time,FLAC -5 decode time,FLAC -8 decode time,WavPack  decode time,WavPack -h decode time,WavPack -hh decode time,WavPack -x4 decode time,WavPack -h -x4 decode time,WavPack -hh -x4 decode time,TTA decode time,Monkey's Audio -c1000 decode time,Monkey's Audio -c2000 decode time,Monkey's Audio -c3000 decode time,Monkey's Audio -c4000 decode time,MPEG4-ALS  decode time,MPEG4-ALS -b decode time,MPEG4-ALS -7 decode time,TAK -p0 decode time,TAK -p0e decode time,TAK -p0m decode time,TAK -p1 decode time,TAK -p1e decode time,TAK -p1m decode time,TAK -p2 decode time,TAK -p2e decode time,TAK -p2m decode time,TAK -p3 decode time,TAK -p3e decode time,TAK -p3m decode time,TAK -p4 decode time,TAK -p4e decode time,TAK -p4m decode time,HALAC V.0.3.8 -mt=1 -normal decode time,HALAC V.0.3.8 -mt=1 -fast decode time,HALAC V.0.3.8 -mt=1 -ufast decode time,FLAC -0 compress rate,FLAC -5 compress rate,FLAC -8 compress rate,WavPack  compress rate,WavPack -h compress rate,WavPack -hh compress rate,WavPack -x4 compress rate,WavPack -h -x4 compress rate,WavPack -hh -x4 compress rate,TTA compress rate,Monkey's Audio -c1000 compress rate,Monkey's Audio -c2000 compress rate,Monkey's Audio -c3000 compress rate,Monkey's Audio -c4000 compress rate,MPEG4-ALS  compress rate,MPEG4-ALS -b compress rate,MPEG4-ALS -7 compress rate,TAK -p0 compress rate,TAK -p0e compress rate,TAK -p0m compress rate,TAK -p1 compress rate,TAK -p1e compress rate,TAK -p1m compress rate,TAK -p2 compress rate,TAK -p2e compress rate,TAK -p2m compress rate,TAK -p3 compress rate,TAK -p3e compress rate,TAK -p3m compress rate,TAK -p4 compress rate,TAK -p4e compress rate,TAK -p4m compress rate,HALAC V.0.3.8 -mt=1 -normal compress rate,HALAC V.0.3.8 -mt=1 -fast compress rate,HALAC V.0.3.8 -mt=1 -ufast compress rate
10 - Unknown Artist - Track 10,0.07772965121169596,0.09629302326492359,0.19589139535741576,0.20789209303857628,0.3100926744166848,0.40849930231816806,3.5931577907366203,5.3865026744207105,7.514519069741783,0.14313651163531685,0.17692988371573995,0.24321348836840412,0.2601475581434707,0.369984767437631,0.6381911627655892,0.924306976755128,32.38899000002569,0.08086488375082872,0.09517895354250402,0.1406801162628717,0.09253476746380329,0.13128499998602755,0.1681336046055739,0.10899372092924665,0.16095848837975674,0.2491832557838237,0.18880569767261055,0.22377930229616372,0.379093604630704,0.3094412790486849,0.35533151158868054,0.6096145348639639,0.04278302326700975,0.03613779073591929,0.03412500000829527,0.08345290694959721,0.08232197670136081,0.08400965117860239,0.17721906979839036,0.22358511626005692,0.2704317441892399,0.17001232562781593,0.20916302326990854,0.241147092987545,0.17451302325732054,0.20514127905318125,0.26280593024133597,0.2753174418399414,0.38840406977701497,0.22757813953090633,0.43649162791214535,2.5304965116489724,0.10145313951165177,0.10932139533864291,0.09721732552184961,0.10433895350975353,0.11525906975716786,0.10201790692219727,0.10923999997917129,0.11107523256891169,0.11024383718396949,0.11826860461232447,0.11551267444426844,0.11620430233834181,0.12131197673138665,0.12081430231350972,0.12761709303324392,0.058532441860649646,0.06114244183557931,0.03525325581756269,61.809621392755545,59.933769901526944,59.802468536847044,59.34734672235038,59.16368696921461,59.122343419876174,59.2789769369967,59.09588407564077,59.07845544929338,59.47566201753884,59.24607084670693,58.723264790404286,57.868418353477324,55.84769964544215,59.52063762932713,58.92093204391381,53.732626414889374,59.491495436784845,59.3736940065828,59.271402999147554,59.20535351503226,59.13347691076148,59.03583968933276,58.81904313413635,58.70699631467609,58.624579478359365,57.757531684636255,57.736174366419334,57.6442192463187,56.44320627662579,56.4203526277807,56.29567598680698,59.89090365450082,60.21028125478727,61.30035482152005
11 - Unknown Artist - Track 11,0.07813954535028178,0.09495688750607224,0.1975410933207039,0.2081070520523047,0.3057973002964776,0.4085685013776833,3.6490377280793584,5.483266826215636,7.87124461558984,0.14355859255087777,0.17367525424166397,0.24216844901261309,0.2632406895415818,0.3721534549694641,0.6388349910733683,0.9255325306511858,32.03569888569529,0.0809984295466687,0.09362728086166054,0.13608719714340006,0.09178425071909639,0.12247109627803177,0.16612253221516052,0.10732224048400868,0.16154647773054978,0.24878024979399235,0.1885150688180949,0.22497341459589998,0.37733626235484014,0.3129997008956588,0.3576279539266541,0.6069705354310562,0.042618755616468856,0.03542140291692707,0.033035335062247755,0.08044462311257797,0.08297696677125035,0.0843532380516742,0.1761900987108025,0.22333532754633958,0.27045800929270336,0.17360099461683912,0.21387137297083741,0.25431730481614884,0.17430634904036318,0.20266029762768312,0.2605553394807695,0.2773027968580893,0.383557022181022,0.23333873015114132,0.4368561546734654,2.3173360005544845,0.09647730332038013,0.10113513312620678,0.09913752618913141,0.10180941524953285,0.10406726743278492,0.10338457227398169,0.1094533353432458,0.11047535898688916,0.11261206255820916,0.11187148520863952,0.1116907717727279,0.111110716456395,0.12017039336208973,0.11981491179428627,0.1293070221710446,0.05933278494179801,0.06095023182119908,0.03567267424988887,60.142236350145836,57.779274142737194,57.554849074586805,57.161723659815046,56.942602074234,56.85230297053528,57.06609563717973,56.84113640531732,56.807280600522105,57.24383225326279,57.050414116776835,56.32888612367314,54.8947074296322,52.20086895717762,57.305102102849915,56.68409863307506,50.09601592723571,57.39026941945816,57.23679273862937,57.12835114599737,56.9243769171072,56.83016697194547,56.723900188712406,56.17655407937011,56.038231114324006,55.940771673247475,54.408097006165015,54.40475848296488,54.294053053648604,52.93974455273837,52.93752522969675,52.77059271059849,57.664982185640206,58.35962393857219,59.554490930536076
12 - Unknown Artist - Track 12,0.09473648986336639,0.10856971704615212,0.20472572005179143,0.2189254397234381,0.31673209284715453,0.4129290083973908,3.5729502932399537,5.221811241395556,7.126414351304886,0.15495787663265384,0.18401038745866166,0.24944162632479008,0.26973750955022097,0.3713163394806657,0.634684680159608,0.900743499851904,30.531072648547593,0.09551401994879097,0.10895265104777811,0.14816811108106348,0.10497744074890168,0.1470581187336394,0.17799012236214753,0.12047718579494168,0.16976554935685048,0.2599171553449974,0.1979336605426646,0.22855881969721026,0.3838927479024731,0.31268939586214317,0.3544999362545109,0.6129100178065111,0.05364211057260559,0.0465751339292347,0.044810540423133365,0.09719047925914319,0.09895755801573747,0.09906213361297013,0.19172431810499294,0.28773100933530343,0.2791919450341716,0.1760332016489774,0.21504256950587836,0.24272508290958342,0.18297380831801474,0.2094090619332079,0.2660421871091376,0.2821026637791384,0.39165925306429233,0.2305268289475281,0.42151625025804956,2.3840727758639675,0.10559112925170046,0.11241970434946322,0.10668659190310907,0.10976229920946992,0.11784673715983628,0.11032723683027991,0.11421125424917092,0.1156514147897765,0.12663873303643627,0.1278865663699731,0.12008717818262368,0.12489211071906277,0.1307969028628715,0.1329434743509425,0.13278250071600417,0.0646057227366964,0.06626707869472674,0.04067703281020498,59.012706270984744,57.48125597435336,57.3661690658008,56.94397059046661,56.75491549744552,56.732611244898095,56.806590267195844,56.62507830331616,56.61424047409,57.176246946441616,56.940610863406505,56.47068258816032,55.87512219652452,55.06605656913343,57.06004374147876,56.471668830619905,53.57198594550306,56.96373879097512,56.85169731243511,56.767942568175364,56.73096389485572,56.65158763360334,56.56623972844735,56.46448334984296,56.368015831900934,56.28433695244577,55.76178017847737,55.738197062081255,55.65535269547651,55.08530455383909,55.06869016163539,54.95799257391941,57.40792722180918,57.69234437419123,58.56119146759381
13 - Unknown Artist - Track 13,0.06961872574372899,0.08874816885681479,0.1914225549606688,0.20247519928491015,0.30244444742073934,0.4038507647881383,3.6957418138589344,5.542812876993609,7.749015591364742,0.14044977920981067,0.17434098989944422,0.24027014220871643,0.2551941242665026,0.362166146084336,0.6415981796530197,0.9274183003208961,33.5445766641571,0.07430614500880549,0.08811974905291131,0.12999493754760774,0.08553998813881566,0.11622180633905164,0.16101984594283403,0.10203061719557037,0.15547361047846678,0.245771542413477,0.1831680310166859,0.21944285868108815,0.3810559026486917,0.30809020895693684,0.35256551593713237,0.6240899127816063,0.03746881734030377,0.030668650378418132,0.027972560303501596,0.07392936775702899,0.07749857283969266,0.07851992675330662,0.17492320119686794,0.2223805741389723,0.2665051163249649,0.16845303748695975,0.21382278651044714,0.24890927943214053,0.16812658871739514,0.2061836762121148,0.26770500324131624,0.27147059457056394,0.3813745152965465,0.22902733197035782,0.4321506624465408,3.028701233303091,0.09066776174445826,0.10117802132874645,0.09202275417722242,0.09560294594020932,0.10732319039476812,0.09841100279891239,0.10002999780504498,0.10480773377336883,0.11064051057102511,0.11329281558821365,0.10767985242942087,0.10802286188667384,0.11536185915312236,0.12209602543639897,0.11978196362265214,0.05571488582815828,0.057619695198785986,0.03182749891887792,60.8067764388479,58.85986873427254,58.67541655500098,58.29928102256034,58.09174312598839,58.04047918640089,58.205078839487726,58.00694742245058,57.983536554202296,58.23212590284343,58.106984004222014,57.52444173414083,56.589179379458116,53.943604720495664,58.45334761677178,57.83015231902235,51.96356825596176,58.35607710785285,58.191953732210806,58.086925396450596,57.97541236009579,57.87973554878061,57.77472553138366,57.5957780202722,57.45553721073244,57.35599980435988,56.42082904149348,56.397125079433,56.30748874840332,54.84441481347418,54.818013472423445,54.70187504934509,58.69749018273117,59.135390656499,60.26630228999691
14 - Unknown Artist - Track 14,0.07053505312559535,0.0886224583091641,0.18646585734204948,0.2012925644896992,0.3104006828477377,0.40107587252055293,3.63773444611989,5.50717905917903,7.521107131989788,0.13949476479770323,0.17486327769954113,0.237638315652979,0.2595990136522257,0.3636458269740866,0.6414135053385704,0.9278518209419013,33.37048687404184,0.07463679815874305,0.08934241274727878,0.13092367224252538,0.08499810318618006,0.11670993932852117,0.16047701060988165,0.10139613046822432,0.1535122154728539,0.24455546282905918,0.18023330804309629,0.21606547799850326,0.37329825490525154,0.2998892261243209,0.3433258725207988,0.6009019726773579,0.037190515942990277,0.03151555385932394,0.027892943862076615,0.0751440818983304,0.07820698027732204,0.07944172989309953,0.17484590284524934,0.22053292864857293,0.2681593323580084,0.17289514414901097,0.210122761734562,0.24174924128849978,0.17360872533405552,0.20481760241585883,0.2655151745036657,0.2729528831697475,0.38928034901194986,0.22981327766558218,0.43464863430129214,2.7931615325946595,0.09415940817393226,0.10602405160165225,0.0949005311219324,0.09769779967945436,0.10891009103761184,0.09769127463599686,0.10225197272226835,0.10322663125374293,0.11432200302977583,0.11027321698707958,0.10363679820507742,0.11236327770095436,0.12066456754600037,0.12253649469729291,0.11833042488610074,0.05620333840590032,0.057935356598825094,0.031568133528379665,62.401071263099816,60.17537791246322,60.05104869923582,59.626072987863346,59.441441568538664,59.41387115904625,59.541486455401916,59.37159939859517,59.35908303484745,59.664723175023845,59.55764159706393,59.00260323161329,58.25900219032064,56.311834492896296,59.79523745047434,59.18278295455347,54.14855091476124,59.755124870298644,59.627802052546016,59.52549905882106,59.45824188358973,59.390232006071166,59.29141294864712,59.12177535888415,59.0213820783908,58.931647062284696,58.19199878328901,58.16688433383095,58.09284853685858,56.85831785920803,56.851384395853614,56.73294346509036,60.145437566055,60.526429656917436,61.84869531316802
15 - Unknown Artist - Track 15,0.0779484483577352,0.09396773488894877,0.19109849909886611,0.2084511673246959,0.304851508109853,0.40678418650954423,3.6992964762117615,5.408850239247181,7.251209686736984,0.14372212152184377,0.1821200333255032,0.2465099695129787,0.25648205480840824,0.3596185832534576,0.6379208962180559,0.9238040168229987,31.91693507107583,0.08117749420626158,0.09551352236073911,0.138031322476604,0.09235114559694355,0.12265969400176359,0.17057149068768035,0.108304633119657,0.16005854843352627,0.2537031612312259,0.18168837004744992,0.2160038065636007,0.381706170242438,0.2772396316481665,0.3230045315677331,0.5959350348428567,0.042067756667355585,0.03696686487512289,0.031935796067345534,0.0803225420072638,0.08331579903313936,0.08329382973492579,0.17937365865752586,0.22396102814779567,0.2722345562411697,0.167148854397163,0.21052128043343915,0.23897081639234402,0.17372516675247474,0.2136898564270726,0.2692498912813783,0.2808344330067172,0.39427747970283256,0.2308813442339758,0.4363885223461364,3.221419663599814,0.09584316996041266,0.11186713308806037,0.12011604551289375,0.10633784080363956,0.1149545751695452,0.1010851217853486,0.10893086567546079,0.10937829895858385,0.11884378623034347,0.11425732308455117,0.11035897622333046,0.11877874853854524,0.12414174883279586,0.12671204321631344,0.12414762184735313,0.05626065835808193,0.05798219983574551,0.03324351070307356,65.20965957139323,63.852892295391776,63.78444355278445,63.29440801764007,63.09853190949426,63.08435139175,63.19793117343907,63.0262112689985,63.02598931306859,63.38276497407185,63.220102104660114,62.80472391271805,62.46720292863451,61.43069339772357,63.49907604678732,62.91252667478697,60.03002200569736,63.37801141790627,63.266996460296156,63.19273987085617,63.20464534031886,63.14337933822113,63.06718679983694,63.039935543997956,62.96014855263771,62.895627196901295,62.68559523278121,62.661500683500954,62.618188449955966,62.02513453612074,61.99899305993131,61.91896561631366,63.804129810678994,64.03330547375383,64.98974440294964
16 - Unknown Artist - Track 16,0.0723719023014492,0.09029284469055152,0.19266989529474166,0.20864502618042186,0.30269319368128134,0.40506291448831055,3.732449738205172,5.576023385654014,7.7636691971834795,0.1428561954780191,0.17606457241284248,0.241640663155587,0.26078001744549456,0.3640739965198942,0.6531619546178364,0.9400111692795046,33.266014746952244,0.07563359514496454,0.09159493894173226,0.13389563699737256,0.08815148343286602,0.12030401398154728,0.16842827229942628,0.10421553226009038,0.15709808029853667,0.24899633509475888,0.18580872598014786,0.22156369981289328,0.3825500000017918,0.3085738219837634,0.3499741710512777,0.6139636998484155,0.03963359514776338,0.032687085478714496,0.030018324617550014,0.07764179754049809,0.08175593370532724,0.08140924958801499,0.177051396144515,0.22486972078692372,0.26954607330026986,0.17099965098200215,0.20955863874405622,0.2424387434675451,0.1743292320908956,0.20466657938723362,0.2684090750732412,0.27439851660434206,0.3839363001675441,0.23118228619888972,0.4381540139574707,2.7396050610955007,0.09279938918143434,0.10381029672143789,0.10155191972939523,0.10953141363373393,0.10987321115188288,0.10201431061978246,0.11165855144821824,0.10713856891984118,0.11040558466601656,0.10786099476417947,0.1104494764422429,0.11851561956073485,0.12725296679780174,0.12540270504907397,0.1165160558728524,0.05577731238398539,0.05798874347532464,0.03289232111981311,60.99456238594139,59.12283376445501,58.97125688407955,58.58430102390821,58.3717115058932,58.318198070350434,58.494102837211315,58.27867391154226,58.263072009554655,58.47571594130519,58.32305573292235,57.752008312044374,56.80683183247059,54.540727295967784,58.72276914072401,58.10140880129311,52.7950901398156,58.673292215016964,58.529165069705975,58.42855901941304,58.33233574818194,58.25296094815241,58.15152385171683,57.8872709651671,57.75618827627377,57.664041088504234,56.72387561930251,56.710979563981745,56.618842269618675,55.245597879328535,55.23133158721305,55.10219295268914,59.04295440069602,59.414080810531175,60.51409899461225
01 - RWC Music Database Sub-Working Group - Wasting Time,0.0601615617107498,0.07993106891651526,0.19339453571879978,0.1946625028414815,0.29532637463267636,0.39358062399791915,3.666275153996879,5.63088284279835,8.507004705671104,0.1359654061047436,0.1685523328739158,0.236072667121853,0.25188064681634453,0.34806291353119617,0.6440209331514262,0.9356852041890981,25.528097165169562,0.06762488592415943,0.08311804130724086,0.12523043578042908,0.07936427676529113,0.1111240303418496,0.1550805099309978,0.09374814625747546,0.14605478552406914,0.23639781542448318,0.16099201460097376,0.19458501596794112,0.34644618412904093,0.24689222564105903,0.29059628109505453,0.5459684006389152,0.031201859458345183,0.024739447880321497,0.022056068902068817,0.06578236938049002,0.06922518822931101,0.07073950490085806,0.17004563085937344,0.2164711670065267,0.26399546543348407,0.16346660392463974,0.20749318390421612,0.2580407540421842,0.16469564225042643,0.2002984542474971,0.2595459160384555,0.26992117271296145,0.38213227240757786,0.2266874001820929,0.44076588524380345,1.276726671227609,0.08938155942945503,0.0970839607700021,0.10109859115157588,0.10333062400276974,0.10206331279529962,0.1030373317449809,0.10852010608237461,0.10386188112734451,0.10615816792204828,0.09967744696027227,0.10703040155343722,0.10724934404906601,0.11032603239463594,0.10862437256363489,0.1103111168143301,0.051242984254196836,0.053251397445587136,0.028060346795941896,69.14978819115146,64.45825533919648,64.23623517329976,64.87177489057109,64.1264392606075,63.83544905060293,64.368306502488,63.82823839901547,63.71806093614952,64.3718229076904,64.02339484590385,63.151707905881274,62.80756258312054,62.14481639837977,64.02573264908669,63.48741708963228,62.24651568704737,64.38185153365386,64.18692628030293,64.08789137589903,63.70203744559272,63.56940025809606,63.47647662342324,63.41557571879364,63.31148365785038,63.226315515479136,63.057877281176935,63.00723619604824,62.963969053047435,62.6470528320885,62.60848069630967,62.569957062671556,64.7395451210565,66.15942912333674,68.35820577000867
02 - RWC Music Database Sub-Working Group - Forget About It,0.06300076143668377,0.08092340101726674,0.19438473351458133,0.19528008883684247,0.2960419416239102,0.393325393391019,3.697787550780898,5.678382906098058,8.759032385794594,0.13733116749864363,0.16745345176966991,0.23648942893709002,0.25177747462515665,0.34613851522099043,0.6459690228522386,0.9344183756461069,24.728524682741682,0.06959706851131127,0.08298186549112002,0.12747209392391087,0.07966899746339909,0.1104261548120084,0.1537541878057483,0.09328115480771136,0.14294288070195207,0.23146755075192096,0.1545550507761604,0.1867495431475516,0.3293042512744107,0.23512686548109263,0.2766013705584712,0.512411535527264,0.03439640862835325,0.02810828680843871,0.0252353680230852,0.06764744924615387,0.07051602791909714,0.07213290608228008,0.1696506852720188,0.21901237309306415,0.26231013958048083,0.16730006345131712,0.2094074619400934,0.25739862943608266,0.16699975887863058,0.19879671318786274,0.2614388451778547,0.2748004949284093,0.39012749999381013,0.22735370558404083,0.43921515227828484,1.2442876142287167,0.09641173857956803,0.0902890735870194,0.09723681471071816,0.10133151014171171,0.09493328680267775,0.10124196702180675,0.10453412436488968,0.10848848984179649,0.09911840101692182,0.09806531726389764,0.10698083757870797,0.10328067259491908,0.10694569796099218,0.10578928934587496,0.11147402283359734,0.05207459389428291,0.05478118018892494,0.02946224618232738,66.08720070105946,60.44500933258204,60.10204633080306,60.69995358096884,60.09197822682409,59.680444206905776,60.25523474502036,59.68229164463482,59.526718395498605,60.32305470202685,60.25409520399123,59.066322237512985,58.899474438497634,58.48565702007777,60.00660545317,59.44395491181463,58.69117799276927,60.6287646399728,60.43088808835172,60.32666540684075,59.5269428505498,59.41151036580907,59.3274260504777,59.30444530639021,59.21993366317291,59.124538108194415,59.094461131334604,59.02473114817133,58.99269234783523,58.96531530625467,58.90622103936329,58.88217629200428,60.70812029167761,62.46244802246898,65.7044206681319
03 - RWC Music Database Sub-Working Group - In Your Arms,0.06360509331219845,0.08338701378091287,0.18915960231436732,0.19823543517696013,0.29932308564729826,0.3962635182278949,3.6077629077240885,5.596330891328884,8.186715463089744,0.13922435896249888,0.16926600382837617,0.24100789290824579,0.25209227279305413,0.34888662132886156,0.6420933629817268,0.9333026775042141,24.345257718470553,0.0713302808347196,0.08454404326175925,0.12818554857917638,0.08313653409829015,0.11290201465620357,0.15952080060780202,0.09667874584186477,0.14495547705741926,0.23828636839027884,0.16268044653911187,0.19405904413654473,0.3545965027145635,0.24794230770579456,0.28957714112429217,0.5975717774267604,0.03497401011070328,0.027562358285682678,0.025454822957928988,0.06897396651756511,0.07236486134274796,0.07437977498651789,0.17298438863006946,0.22077049538611745,0.26348840049248673,0.17131937904964556,0.21091291645335314,0.25066810570981013,0.16807190826138815,0.20111542822420791,0.2622275422969302,0.2717851473943027,0.38856157333506103,0.22445259898623685,0.43821546310964554,0.6734073347189982,0.10186289902025152,0.09095072388075866,0.09612114076696261,0.10197396650688634,0.09528344670743057,0.10035378510013357,0.10606152974281115,0.10714425257053477,0.09835417756844736,0.10400998606270197,0.1055229373683007,0.10405581718391614,0.10669710447700828,0.10562114076388841,0.10351460840906049,0.053724577002376435,0.05534654631738816,0.030220303498549667,67.6251650965295,62.45979812366688,62.281117624275154,62.16292101778074,61.88623817032751,61.67337896888003,62.04787134371196,61.68822121733531,61.63428581147299,61.86600435893402,62.129296057173015,61.194639822336015,61.04459566639965,60.75022275732983,62.177844844217205,61.659597234180126,61.309546116922704,62.60139525046072,62.20949957297635,62.12547919647765,61.653802725456075,61.57747292772893,61.49997631766486,61.49978102492202,61.43097123382395,61.362443257569964,61.3211351343708,61.28422727803546,61.2559567994654,61.23404198724753,61.21169703658342,61.18578737534761,62.326465093572914,63.5279011033595,66.04046831496379
04 - RWC Music Database Sub-Working Group - Hold On,0.06046185794300604,0.07961008244636425,0.19204996828684914,0.19242305010492214,0.29333005707265697,0.39207400127282144,3.7351922954917818,5.613719340520554,8.37178173747809,0.1395616677283211,0.1667719403755442,0.23366572606210767,0.24913795182089274,0.3430619847849449,0.6426379835196477,0.9275564362697148,25.006688807869672,0.06705659480258166,0.07988792010606607,0.12227473049687392,0.07727121115327307,0.1080119530763359,0.15148877616296716,0.0915456880183717,0.14384036145725784,0.229651331654989,0.15449771718045294,0.18766531389671426,0.3334039949155581,0.23561480659805475,0.27846033608061943,0.5280735890898375,0.032420069758515135,0.02645558020461424,0.022541280920317867,0.06551940392950266,0.06816477489556713,0.07044733671758492,0.1686449904855844,0.2168214648095956,0.2643132530115592,0.16062349398025727,0.20360370956777055,0.24789790742110507,0.16548395689181777,0.19832422319603596,0.2557215599256663,0.2677462587081966,0.3770064679675747,0.22904416614140638,0.42985142675921156,1.0873410589733152,0.09636880152477288,0.08785104628645839,0.0884492707785134,0.09327498414097786,0.09099980976436106,0.0927118579456943,0.09658056437247536,0.10162536461601955,0.10133170576712393,0.1046786620303783,0.10176017756347079,0.10688256182750368,0.10431385542603876,0.10782688648762394,0.10867393785997867,0.051922225741050626,0.053701680405337085,0.028489949266569774,61.61815699606684,58.312590394625815,58.04929430991151,58.451989628985984,57.84906282202271,57.63521799425428,57.99242167979915,57.595769145075785,57.51928352780123,58.16819624720445,57.84794485299642,57.03024577129114,56.5715765110322,56.16187501307592,57.903735461639606,57.34561009510933,56.185956281587565,58.19172751809223,57.95072071616736,57.85349875057076,57.46928047585363,57.34834390682796,57.26927905233037,57.059278815795444,56.96295374174887,56.88887481342319,56.63382869306689,56.585159295488275,56.55465599589795,56.44425925061853,56.417697600665925,56.38186867048895,58.514275961199935,59.31784405820312,60.70870716695793
05 - RWC Music Database Sub-Working Group - Taking Your Heart,0.05951835186559411,0.07970171705155828,0.19093819889558616,0.19708802575783962,0.2955330062815945,0.3927485571031657,3.7213909440032324,5.626660486252628,8.642772283742167,0.13471157382763843,0.1671898311721331,0.23787539679811803,0.2505174770927637,0.34627937199072517,0.6454888175414966,0.9361895696639089,25.02223695982731,0.06823447080904947,0.0811640844869358,0.12374529254212528,0.07815055732229487,0.11026674661731344,0.1544636119314536,0.09282571603929392,0.14765103529185067,0.2351632277718708,0.1596902369982701,0.19502816355442734,0.347594131022563,0.24911630655002817,0.29359854086917414,0.5705978194155977,0.03184142557171382,0.02576659331847201,0.022399222634563204,0.06511824544752404,0.06821656085119726,0.0697459959494725,0.17132554469659786,0.2164755609201283,0.26269665790369395,0.16235286955603656,0.21014812243131964,0.2610861950832171,0.16630599343597333,0.19896635344343638,0.2589754977938318,0.2698115936835932,0.39138163732907905,0.22677595411843327,0.4398288453182929,0.9297646544397252,0.09296225921835635,0.08746668712092402,0.08756889833624891,0.09377984092755111,0.09263130365916582,0.09285093067329729,0.09719715388215934,0.09881554361725471,0.107459346366024,0.10704162758703162,0.09758876524337008,0.10486751496495027,0.10970623512556764,0.1079460266250904,0.10488482973886619,0.05058174013151703,0.05251469050594406,0.027169603553573934,66.8769597118428,62.76453176694009,62.503341145545605,62.762844706990506,61.96416905518569,61.68378275894668,62.24653688002004,61.73249584814546,61.58765715040115,62.46025823550584,62.156588978271714,61.21878609349735,60.970579698951205,60.62009452811614,62.22539035039745,61.65109367188721,60.968869633638676,62.551104880100034,62.20320091098783,62.1019497075773,61.821342559853974,61.54346078079465,61.445020832736475,61.470144222767495,61.27237785333216,61.176408681254685,61.145707257553994,61.085920920322486,61.044511267014535,61.03087675524018,60.97664544631539,60.952951456168925,62.9231828845989,64.15649579121487,65.68383564060764
06 - RWC Music Database Sub-Working Group - Let_s Take Some Time ... To Think It Over,0.06288494340140126,0.08261362146651863,0.19174495651624207,0.1958516483599229,0.30828522222818633,0.39603370510662494,3.716617844834171,5.692186485165446,8.661855338712229,0.13693406592526167,0.16755966049446716,0.2353903969058763,0.25579178282710446,0.3516560193596963,0.6478011316951818,0.9351494177348856,26.19865745448761,0.07005260784392976,0.08333434474765088,0.125470477292404,0.07977472527125386,0.11116134982644853,0.1557832950673758,0.09576947678530329,0.14783418074794627,0.2377725930918315,0.1652458176162761,0.200091069375194,0.3515724536797607,0.2601347383921601,0.30344599802248645,0.5690435460127544,0.03368619813129205,0.028610874220555655,0.025070444464798707,0.06772810399921986,0.07094739215135817,0.07246305560548032,0.17154986056924137,0.2204200426558876,0.26372055928765864,0.1669645317219447,0.20660898803416483,0.2540044284089471,0.16577636543294755,0.1974776529463988,0.2577901836932995,0.27870981630129743,0.37857934231631585,0.2272917828397367,0.43972478268437554,1.0785352632319207,0.0902079711432575,0.08749741675413605,0.0892317123164719,0.0925502296133822,0.09267648023507978,0.09353198296363284,0.09784324256225453,0.09862137115604007,0.10623454158825989,0.10591225191800797,0.10208254058913926,0.10541102180699806,0.11054535016581864,0.10762284731040105,0.11253919960249369,0.052360669177672306,0.054698950299328385,0.028869238976442328,65.53797080255458,59.8433964328986,59.359933627884544,60.24599541855371,59.30225411731846,58.90677732157125,59.37499622272892,58.79005615837445,58.64732412537695,59.686115513924115,59.25132023178916,58.18972342379475,57.66793468301002,57.09928453604279,59.139896546007535,58.59782211614767,57.24097055550943,59.57299263727347,59.186739356393915,59.071603484815,58.66516214278987,58.38344745418438,58.28059643040677,58.05247715064799,57.85230037901022,57.73831977126427,57.59830040002347,57.549911814085924,57.47137479371451,57.33861708085238,57.286755729992386,57.24362742987781,60.052373665042666,61.24578677372143,63.69206840017298
